"country","state","lat","long","week","population","confirmed","death","prevalence","log_prevalence","prev_day_total","new_cases","incidence","log_incidence","prev_day_actual"
"US","Idaho",43.767223055,-114.73756365,2020-06-01,1787065,3139,83,0.0017565113747961,-2.28517246285146,2839,300,0.000167873020847031,-2.30090777027815,213
"US","Idaho",43.767223055,-114.73756365,2020-06-08,1787065,3399,87,0.00190200132619686,-2.28374369884625,3139,260,0.00014548995140076,-2.30113125082091,300
"US","Idaho",43.767223055,-114.73756365,2020-06-15,1787065,4004,89,0.00224054525157171,-2.28042695531185,3399,605,0.000338543925374846,-2.29920537143879,260
"US","Idaho",43.767223055,-114.73756365,2020-06-22,1787065,5321,91,0.00297750781309018,-2.27324468534556,4004,1317,0.000736962561518467,-2.29524249038464,605
"US","Idaho",43.767223055,-114.73756365,2020-06-29,1787065,7732,93,0.00432664732396415,-2.2602284623204,5321,2411,0.00134913951087397,-2.28918389639275,1317
"US","Idaho",43.767223055,-114.73756365,2020-07-06,1787065,10902,102,0.00610050557758112,-2.24336846826911,7732,3170,0.00177385825361696,-2.28500200299435,2411
"US","Idaho",43.767223055,-114.73756365,2020-07-13,1787065,14874,119,0.00832314437359581,-2.22263644167971,10902,3972,0.00222263879601469,-2.28060211110517,3170
"US","Idaho",43.767223055,-114.73756365,2020-07-20,1787065,18178,146,0.0101719859098578,-2.20571262592481,14874,3304,0.00184884153626197,-2.28426551058842,3972
"US","Idaho",43.767223055,-114.73756365,2020-07-27,1787065,21110,197,0.0118126649002694,-2.19093044292149,18178,2932,0.00164067899041165,-2.28631144020605,3304
"US","Idaho",43.767223055,-114.73756365,2020-08-03,1787065,24670,237,0.0138047580809875,-2.17327094725897,21110,3560,0.0019920931807181,-2.28285998653863,2932
"US","Idaho",43.767223055,-114.73756365,2020-08-10,1787065,27653,269,0.0154739754849432,-2.15871009488544,24670,2983,0.00166921740395565,-2.28603070213833,3560
"US","Idaho",43.767223055,-114.73756365,2020-08-17,1787065,29842,307,0.0166988889603904,-2.14815826021146,27653,2189,0.00122491347544717,-2.29041037183882,2983
"US","Idaho",43.767223055,-114.73756365,2020-08-24,1787065,31855,359,0.0178253169302739,-2.13855211633701,29842,2013,0.00112642796988358,-2.29138378286379,2189
"US","Idaho",43.767223055,-114.73756365,2020-08-31,1787065,32924,372,0.0184235044612255,-2.13348805882521,31855,1069,0.000598187530951588,-2.29662103806974,2013
"US","Idaho",43.767223055,-114.73756365,2020-09-07,1787065,35278,415,0.0197407480981386,-2.12242630581664,32924,2354,0.00131724363691304,-2.28949865874977,1069
"US","Idaho",43.767223055,-114.73756365,2020-09-14,1787065,37488,443,0.020977412685045,-2.11215142283521,35278,2210,0.00123666458690646,-2.29029428945336,2354
"US","Idaho",43.767223055,-114.73756365,2020-09-21,1787065,40501,460,0.0226634173910854,-2.09831111849178,37488,3013,0.00168600470604035,-2.28586559890716,2210
"US","Idaho",43.767223055,-114.73756365,2020-09-28,1787065,43964,482,0.0246012316283963,-2.08263678801956,40501,3463,0.0019378142373109,-2.28339231595883,3013
"US","Idaho",43.767223055,-114.73756365,2020-10-05,1787065,48066,507,0.0268966154001114,-2.0643825760114,43964,4102,0.00229538377171507,-2.27989073146386,3463
"US","Idaho",43.767223055,-114.73756365,2020-10-12,1787065,53091,529,0.0297084884992991,-2.0424657426209,48066,5025,0.00281187309918777,-2.27485443555653,4102
"US","Idaho",43.767223055,-114.73756365,2020-10-19,1787065,59344,573,0.0332075218304874,-2.01584705227138,53091,6253,0.00349903333118829,-2.26819300611561,5025
"US","Idaho",43.767223055,-114.73756365,2020-10-26,1787065,65088,630,0.0364217306029719,-1.99200423099105,59344,5744,0.00321420877248449,-2.27094875350804,6253
"US","Idaho",43.767223055,-114.73756365,2020-11-02,1787065,72957,686,0.0408250399397895,-1.96023701058848,65088,7869,0.00440330933681763,-2.25949390540747,5744
"US","Idaho",43.767223055,-114.73756365,2020-11-09,1787065,82243,759,0.0460212695117413,-1.92400298629706,72957,9286,0.00519622957195178,-2.25192781989162,7869
"US","Idaho",43.767223055,-114.73756365,2020-11-16,1787065,91652,849,0.0512863270222404,-1.88858103225002,82243,9409,0.00526505751049906,-2.25127375241959,9286
"US","Idaho",43.767223055,-114.73756365,2020-11-23,1787065,100480,920,0.0562262704490324,-1.8564498710251,91652,8828,0.00493994342679197,-2.25436705982423,9409
"US","Illinois",39.814164825,-89.14585164,2020-01-20,12671821,1,0,7.89152561419547e-08,-2.3025843038418,1,0,0,-2.30258509299405,1
"US","Illinois",39.814164825,-89.14585164,2020-01-27,12671821,2,0,1.57830512283909e-07,-2.30258351469017,1,1,7.89152561419547e-08,-2.3025843038418,0
"US","Illinois",39.814164825,-89.14585164,2020-02-03,12671821,2,0,1.57830512283909e-07,-2.30258351469017,2,0,0,-2.30258509299405,1
"US","Illinois",39.814164825,-89.14585164,2020-02-10,12671821,2,0,1.57830512283909e-07,-2.30258351469017,2,0,0,-2.30258509299405,0
"US","Illinois",39.814164825,-89.14585164,2020-02-17,12671821,2,0,1.57830512283909e-07,-2.30258351469017,2,0,0,-2.30258509299405,0
"US","Illinois",39.814164825,-89.14585164,2020-02-24,12671821,3,0,2.36745768425864e-07,-2.30258272553916,2,1,7.89152561419547e-08,-2.3025843038418,0
"US","Illinois",39.814164825,-89.14585164,2020-03-02,12671821,7,0,5.52406792993683e-07,-2.30257956894137,3,4,3.15661024567819e-07,-2.30258193638878,1
"US","Illinois",39.814164825,-89.14585164,2020-03-09,12671821,66,0,5.20840690536901e-06,-2.30253301028132,7,59,4.65600011237532e-06,-2.30253853407681,4
"US","Illinois",39.814164825,-89.14585164,2020-03-16,12671821,1047,6,8.26242731806265e-05,-2.30175919141286,66,981,7.74158662752575e-05,-2.30181123383754,59
"US","Illinois",39.814164825,-89.14585164,2020-03-23,12671821,4588,66,0.000362063195179288,-2.29897099975203,1047,3541,0.000279438921998661,-2.29979460082139,981
"US","Illinois",39.814164825,-89.14585164,2020-03-30,12671821,11197,274,0.000883614123021466,-2.29378776200546,4588,6609,0.000521550927842178,-2.2973831373784,3541
"US","Illinois",39.814164825,-89.14585164,2020-04-06,12671821,20751,719,0.0016375704802017,-2.2863420240016,11197,9554,0.000753956357180235,-2.29507380987246,6609
"US","Illinois",39.814164825,-89.14585164,2020-04-13,12671821,30242,1287,0.00238655517624499,-2.27899987210393,20751,9491,0.000748984696043292,-2.29512315566475,9554
"US","Illinois",39.814164825,-89.14585164,2020-04-20,12671821,43596,1933,0.00344038950676466,-2.26875977899232,30242,13354,0.00105383433051966,-2.29210189096848,9491
"US","Illinois",39.814164825,-89.14585164,2020-04-27,12671821,61242,2618,0.00483292811664559,-2.25538735685924,43596,17646,0.00139253860988093,-2.28875577426145,13354
"US","Illinois",39.814164825,-89.14585164,2020-05-04,12671821,77578,3404,0.00612208774098056,-2.24316507650826,61242,16336,0.00128915962433497,-2.2897758860467,17646
"US","Illinois",39.814164825,-89.14585164,2020-05-11,12671821,94040,4176,0.00742119068758942,-2.23099781015377,77578,16462,0.00129910294660886,-2.28967772318024,16336
"US","Illinois",39.814164825,-89.14585164,2020-05-18,12671821,110050,4855,0.00868462393842211,-2.2193049489689,94040,16010,0.00126343325083269,-2.29002990771362,16462
"US","Illinois",39.814164825,-89.14585164,2020-05-25,12671821,120057,5389,0.00947432890663465,-2.21206519641956,110050,10007,0.00078970496821254,-2.29471906181268,16010
"US","Illinois",39.814164825,-89.14585164,2020-06-01,12671821,127557,5903,0.0100661933276993,-2.20667333664864,120057,7500,0.00059186442106466,-2.29668389515266,10007
"US","Illinois",39.814164825,-89.14585164,2020-06-08,12671821,132375,6307,0.0104464070317912,-2.20322487991411,127557,4818,0.000380213704091938,-2.29879016580671,7500
"US","Illinois",39.814164825,-89.14585164,2020-06-15,12671821,136703,6647,0.0107879522603736,-2.20013724469309,132375,4328,0.00034154522858238,-2.29917546011853,4818
"US","Illinois",39.814164825,-89.14585164,2020-06-22,12671821,141694,6888,0.0111818183037781,-2.19658841499639,136703,4991,0.000393866043404496,-2.29865416877611,4328
"US","Illinois",39.814164825,-89.14585164,2020-06-29,12671821,147197,7020,0.0116160889583273,-2.19269007313263,141694,5503,0.000434270654549176,-2.29825178878739,4991
"US","Illinois",39.814164825,-89.14585164,2020-07-06,12671821,153863,7187,0.0121421380557696,-2.18798812251715,147197,6666,0.00052604909744227,-2.2973383900688,5503
"US","Illinois",39.814164825,-89.14585164,2020-07-13,12671821,161542,7295,0.0127481283076836,-2.18259890111245,153863,7679,0.00060599025191407,-2.29654347784159,6666
"US","Illinois",39.814164825,-89.14585164,2020-07-20,12671821,171364,7398,0.0135232339535099,-2.17574775857356,161542,9822,0.000775105645826279,-2.29486392164578,7679
"US","Illinois",39.814164825,-89.14585164,2020-07-27,12671821,181887,7517,0.0143536591938917,-2.16845935907875,171364,10523,0.000830425240381789,-2.2943151311865,9822
"US","Illinois",39.814164825,-89.14585164,2020-08-03,12671821,194012,7636,0.0153105066746129,-2.16012673118732,181887,12125,0.0009568474807212,-2.29306210610543,10523
"US","Illinois",39.814164825,-89.14585164,2020-08-10,12671821,206040,7744,0.0162596993754883,-2.15192880250715,194012,12028,0.000949192700875431,-2.29313793127483,12125
"US","Illinois",39.814164825,-89.14585164,2020-08-17,12671821,220133,7880,0.0173718520802969,-2.14240816115055,206040,14093,0.00111215270480857,-2.29152495538439,12028
"US","Illinois",39.814164825,-89.14585164,2020-08-24,12671821,233273,8019,0.0184087985460022,-2.1336122472493,220133,13140,0.00103694646570528,-2.29226902244065,14093
"US","Illinois",39.814164825,-89.14585164,2020-08-31,12671821,249544,8171,0.0196928286786879,-2.12282657900084,233273,16271,0.00128403013268574,-2.28982652938856,13140
"US","Illinois",39.814164825,-89.14585164,2020-09-07,12671821,261321,8309,0.0206222136502717,-2.11509181886214,249544,11777,0.0009293849715838,-2.29333416536349,16271
"US","Illinois",39.814164825,-89.14585164,2020-09-14,12671821,274203,8450,0.0216387999798924,-2.10669928156287,261321,12882,0.00101658632962066,-2.29247055453833,11777
"US","Illinois",39.814164825,-89.14585164,2020-09-21,12671821,287834,8601,0.0227144938363634,-2.09789481006564,274203,13631,0.00107569385647098,-2.29188559871042,12882
"US","Illinois",39.814164825,-89.14585164,2020-09-28,12671821,301457,8791,0.0237895563707852,-2.08917228116901,287834,13623,0.00107506253442185,-2.29189184476223,13631
"US","Illinois",39.814164825,-89.14585164,2020-10-05,12671821,319100,8984,0.0251818582348977,-2.07798773309266,301457,17643,0.00139230186411251,-2.28875810920689,13623
"US","Illinois",39.814164825,-89.14585164,2020-10-12,12671821,343997,9214,0.027146611367064,-2.06241443814107,319100,24897,0.00196475313216625,-2.28312808294441,17643
"US","Illinois",39.814164825,-89.14585164,2020-10-19,12671821,374174,9505,0.0295280370516597,-2.04385791894637,343997,30177,0.00238142568459577,-2.27904997262872,24897
"US","Illinois",39.814164825,-89.14585164,2020-10-26,12671821,417207,9792,0.0329239972692165,-2.01797776320329,374174,43033,0.00339596021755673,-2.26918938713374,30177
"US","Illinois",39.814164825,-89.14585164,2020-11-02,12671821,487864,10538,0.0384999125224386,-1.97688558496189,417207,70657,0.00557591525322209,-2.24832500897667,43033
"US","Illinois",39.814164825,-89.14585164,2020-11-09,12671821,573369,11162,0.0452475614988564,-1.92931567169496,487864,85505,0.00674764897641783,-2.23728765075604,70657
"US","Illinois",39.814164825,-89.14585164,2020-11-16,12671821,655964,12050,0.0517655670799011,-1.8854182705813,573369,82595,0.00651800558104474,-2.2394412416341,85505
"US","Illinois",39.814164825,-89.14585164,2020-11-23,12671821,719919,12882,0.0568125922864599,-1.85270386634098,655964,63955,0.00504702520655871,-2.25334716997349,82595
"US","Indiana",39.802340895,-86.18347617,2020-01-20,6732219,0,0,0,-2.30258509299405,0,0,0,-2.30258509299405,0
"US","Indiana",39.802340895,-86.18347617,2020-01-27,6732219,0,0,0,-2.30258509299405,0,0,0,-2.30258509299405,0
"US","Indiana",39.802340895,-86.18347617,2020-02-03,6732219,0,0,0,-2.30258509299405,0,0,0,-2.30258509299405,0
"US","Indiana",39.802340895,-86.18347617,2020-02-10,6732219,0,0,0,-2.30258509299405,0,0,0,-2.30258509299405,0
"US","Indiana",39.802340895,-86.18347617,2020-02-17,6732219,0,0,0,-2.30258509299405,0,0,0,-2.30258509299405,0
"US","Indiana",39.802340895,-86.18347617,2020-02-24,6732219,0,0,0,-2.30258509299405,0,0,0,-2.30258509299405,0
"US","Indiana",39.802340895,-86.18347617,2020-03-02,6732219,2,0,2.97078868052272e-07,-2.30258212220978,0,2,2.97078868052272e-07,-2.30258212220978,0
"US","Indiana",39.802340895,-86.18347617,2020-03-09,6732219,20,0,2.97078868052272e-06,-2.30255538554851,2,18,2.67370981247045e-06,-2.30255835625335,2
"US","Indiana",39.802340895,-86.18347617,2020-03-16,6732219,204,6,3.03020445413318e-05,-2.30228211845006,20,184,2.7331255860809e-05,-2.30231181777851,18
"US","Indiana",39.802340895,-86.18347617,2020-03-23,6732219,1513,32,0.000224740163681544,-2.30034021298692,204,1309,0.000194438119140212,-2.300642599665,184
"US","Indiana",39.802340895,-86.18347617,2020-03-30,6732219,4411,127,0.000655207443489286,-2.29605439009771,1513,2898,0.000430467279807742,-2.29828965879664,1309
